,comment_text,id,identity_hate,insult,obscene,severe_toxic,threat,toxic
806,"Actually no. However,

I suspect people have shown you these links before: Wikipedia:Civility. Wikipedia:No personal attacks. meta:Don't be a dick. You really need to read them. —   

Particularly meta:Don't be a dick This particular bit was, if I'm not mistaken, written particularly for dickhead admins such as yourself. There is an advice to blocking admins page where 'Don't be a dick' is suggested to the blocking admins. Funny thing.

Which you have so clearly shown yourself to be. (A dick) Just a suggestion, Bunchofgrapes..a little introspection might be in order here.",fe1b581c972fb911,0,0,1,0,0,0
807,"Why don't you go back to Turkey if it is so fantastic?  You are a Mongol and racist people who have murdered more people than the Germans and Japanese combined.  It was a good day getting to see your talks suspended...  man, how nasty to be a TURK and a lawyer.. hah.",afa81a96cb59fea1,1,1,0,0,0,1
808,"Suck it. 

Bitch, suck my bigass cock, gag on it motherfucker.  I didn't vandalize shit, you bitchass punks in your Administrator's clique think you're the motherfucking bomb and shit, but you ain't got shit and you sure as all hell don't know shit.  Fuck, if I took a dump and put it on my keyboard the fucking shit would come up with a better contribution than you motherfucking gestopoing up in this bitch.",a7ef10a3a8d098f0,1,1,1,0,0,1
809,"Your the thickest, im still in school, and i bet ill come out of school much better than either of you did, so your even thicker than a child. Leso.",314bdb4e49031b2b,0,0,0,0,0,1
810,"hello again
I am BACK WITH A VENGENCE!!!!!! alright, so will block me, thats expected, so with that note on mind, i begin my rant. 
My Rant
FUCK is an interesting word, and can be used in many ways. such as, FUCK YOU, Go Fuck yourself (no one else will) I FUCKED your mother, also who the FUCK do you think you are? do you think you are god? is that it? were you molested by your teacher as a child? i dont understand what would cause you to think your so fucking great. i raped all of your family members, and siblings, cousins, aunts and uncles. i also raped your mother (she liked it) and so you are nothing. ABSOLUTLY nothing, and you should terminate your existance A.S.A.P. (As Soon As Possible just letting you know, because you are FUCKING RETARTED!!!!!!!!!!!!!!!!!!!!) FUCK YOU, and go die. that is all.
ps
you fudge packing ass-monger, i have one last thing to say to you. DIE!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!fucker i hope you rot in hell you son of a skank.",6032db001e021f0f,0,1,1,1,1,1
811,"""
SURPRISE!
                    /""""\
                   |\./|
                   |   |
                   |   |
                   |>~<|
                   |   |
                /'\|   |/'\..
            /~\|   |   |   | \
           |   =[@]=   |   |  \
           |   |   |   |   |   \
           | ~   ~   ~   ~ |`   )
           |                   /
            \                 /
             \               /
              \    _____    /
               |//''`\|
               | (( +==)) |
               |\_|_//|""",8b20912530eebd56,0,0,0,0,0,0
812,Yes they were Hitler Stated that Slavs were lesser races and should be salves or killed,ad77ba6e056c4596,0,0,0,0,0,1
813,"who the hell are u 

      why do u even bother coming back to recap my spelling problems when you dont even fucking know me, man i was saying the school is fucking gay as shit because u cant get away with shit",31049b44506674f8,0,1,1,0,0,1
814,"Also, baiting you to abuse your authority is completely justifiable, as nobody is forcing you to violate wiki policy-I may extend the invitation, but you alone are responsible for taking that step, as you have done repeatedly. You are. Mary, a total disgrace to the wiki community. You pick fights and then act like you're above it all when it looks like you cannot win. More like a schoolayard bully than a teacher, and as well all know, the best way to deal with bullies is to make their lives hell until they stop.",7fc4e74e0dc68193,0,0,0,0,0,1
815,"Fuck you Paul Tibbit. You are a suckish damned piece of cow shit who thought it was fucking brilliant to rape SpongeBob and turn it into a MOTHERFUCKING LAUGHING STOCK!!!!!!! I hate you Paul Tibbit. You are a sick twisted little bastard I hope you fucking get AIDS and HIV at the same exact time and die within 2 hours! Who do you THINK you are, Fucking Peter Griffin? Grow a damned spine and START MAKNG GOOD EPISODES YOU OVERWIGHT  DOUCHEFAGGOT! 71.64.6.46  

It's like All Nick gives a fuck about is money, fame, fortune!!!!! Directors are idiots and obviously smoke lots of crack while working on TV shows.
Nick just wants the money. They thing they can piss the world off with suckass SpongeBob eps and still win money. Hell no! Not on my damn watch! I hope Nick gets shut down by Viacom, just like it did on DirecTV. Fuck you DirecTV!!! 71.64.6.46",86eca7743f01db33,0,1,1,0,0,1
816,"somebody should shoot that stupid fuck madman 

madman is a stupid fuck who does not deserve to live",95a5df75a68aa11b,0,1,1,0,1,1
817,"Phil Donahue

I know he was at WDTN during his talk show era, but I know that people stated he started at WHIO. My question, is, did he start on the radio side, or television side? I put his name in the notable alumni, presuming it was on the television side. Thank you. 71.64.155.216",d4c23441da2aac9a,0,0,0,0,0,0
818,She gave Ali a smack across the face,23,1,1,0,1,0,1
819,"\

and, btw, Eloy are a fucking bomb ass band.",8872eb39ca62c3b8,0,1,1,0,0,1
820,"Yes, I am willing to do this some (East Coast, USA) evening. Thanks,",cd6fdfcd94581fb6,0,0,0,0,0,0
821,Fuck off you murdering scum!!!,0265bcade39daa25,0,1,1,0,0,1
822,I smashed my finger in my car door,53,0,0,0,0,0,0
823,You're all fags for trying to delete this article. Go kill yourselves instead89.123.100.99  God Al-fucking-mighty,6f2b35d4add3051e,0,1,1,0,1,1
824,"Ты нацистская сволочь и арабская подстилка. Иди на хуй, пидарас сраный. 

You don't give a damn that children and infants are being killed daily by your Nazi Arab friends. Go suck their dirty cocks. A little girl was nearly killed, and yet it is not a terrorist attack for you. But when our soldiers try to defend us, it's brutal oppression of the poor occupied Arabs, right?

I'd like to see what you'd think if your child was shot by an Arab savage. Oh, I forgot, you have none. Such animals as you don't have children.",46c8966d86f9d9cb,0,1,1,0,0,1
825,"HEY ASSHOLE 
How about you let the asshole respond to my question before you decide to take it down your a cunt. DO u have some wiki god complex. Calm down its just a website stop going crazy when someone edits something you dont like. Last i checked i was in my own right to express my point of view and not have a prick like u revoke it before its heard. SO go fuck off and if i get banned for this i hope u die u stupid basterd. You dont own wiki  u dont run it you are nothing so realize it and just kill yourself.",d30b88698e7cd7da,0,1,1,0,0,1
826,"WM23, Cruft in trivia section taken from archive. 

TJ, nothing new has been added to that discussion in three days, can it just be put back in to the Archive 3? I archive the page cause it was really long, if the issue comes up then what would be wrong in starting a new section and pointing out that the discussion is in the archive? How about we give it 'til midnight, if no one else has chimed in then move it back to the archive.",fb9761ba8bb54a14,0,0,0,0,0,0
